,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,F,FDR
ENST00000221930.6,2780,2601.6938800895596,1.0764618425669026,0.72947972051851,8.149562199594959,1.5344248567441144e-07,604.0072514805133,3.841291187461481e-05
ENST00000245457.6,2458,2279.6938800895596,1.0310646856352599,-2.661975783652618,4.952494096316492,1.5495609536409905e-07,602.6294641709165,3.8576319940892455e-05
ENST00000350051.8,2574,2395.6938800895596,2.360475309291872,-3.174371102358021,4.750676760371358,1.578907221604588e-07,608.6560600723732,3.9035434101541824e-05
ENST00000684151.1,5103,4924.69388008956,2.6150524933839634,-1.2539291583434928,5.873878049903298,1.5941357688704204e-07,596.7866983766869,3.9035434101541824e-05
ENST00000349155.7,4733,4554.69388008956,2.4993129283354096,1.1742822032819804,6.724293761792249,1.594136359505959e-07,596.750440685337,3.9035434101541824e-05
ENST00000342374.5,4396,4217.69388008956,1.4969468602106462,0.719064521780735,7.864975655173607,1.6135473318013706e-07,594.4372616802293,3.92280761254435e-05
ENST00000377245.9,4503,4324.69388008956,8.35008498517274,-2.1264741804968152,5.580424424763385,1.6195117455997516e-07,602.7876352255142,3.92280761254435e-05
ENST00000553630.1,1420,1241.6938800895596,2.9920380146686343,-1.2704847647716118,5.848761006170264,1.6287641313138508e-07,592.7273292176737,3.924008037005643e-05
ENST00000300093.9,2160,1981.6938800895596,1.0,-3.3754098019568346,4.985626395629213,1.64800311604349e-07,647.4187720543961,3.942344541640309e-05
ENST00000257963.9,4531,4352.69388008956,1.3823510234908225,1.6787648556196841,5.794216536587499,1.6733132420093127e-07,587.6960031638847,3.942344541640309e-05
ENST00000348225.7,1482,1303.6938800895596,1.4758561255372553,1.2290507559977628,6.999196359477174,1.6820921686882643e-07,586.6526305393675,3.942344541640309e-05
ENST00000379742.4,3071,2892.6938800895596,6.802486329681419,2.531645967603078,7.354371229790374,1.6844973132663693e-07,666.2943099478731,3.942344541640309e-05
ENST00000254351.9,3165,2986.6938800895596,4.863795152515956,-1.998558729910657,5.132473353504058,1.6852768810103514e-07,586.4930571419592,3.942344541640309e-05
ENST00000262027.10,2797,2618.6938800895596,1.1391442490547812,-0.7652805152683287,7.2125789146733865,1.689161482660372e-07,585.8522886957091,3.942344541640309e-05
ENST00000539310.5,3037,2858.6938800895596,6.19952267258924,-1.829313416013055,7.1059612444531055,1.6993780979203932e-07,664.3574932275616,3.945638960928018e-05
ENST00000368463.8,3207,3028.6938800895596,2.4552396580837677,1.8021419017187492,7.336280540977661,1.7552825188349294e-07,657.338121936149,4.05443118306763e-05
ENST00000287598.11,3669,3490.6938800895596,1.4204636130899875,-3.0757160340184715,4.106015956020702,1.8058761194200085e-07,576.0268290969094,4.1316481495148876e-05
ENST00000291041.6,3497,3318.6938800895596,1.0,1.364353706720167,6.026046145997522,1.8071523449709178e-07,573.4701855175924,4.1316481495148876e-05
ENST00000311008.16,2205,2026.6938800895596,3.3486153879352525,1.2697801553676997,6.211479974809999,1.8905783706974405e-07,565.2923427553873,4.252153981420834e-05
ENST00000219271.4,4062,3883.6938800895596,1.0,3.2847668439901003,4.4472984988565765,1.8925450687237008e-07,567.7075315426749,4.252153981420834e-05
ENST00000265080.9,8482,8303.69388008956,1.6265294575601899,1.5880488828245365,5.78457762363731,1.8946470232729656e-07,564.944146015075,4.252153981420834e-05
ENST00000523582.5,2812,2633.6938800895596,5.423078833906876,3.2590851458156065,6.82326571660287,1.897817045556151e-07,640.8163939127535,4.252153981420834e-05
ENST00000546260.5,4302,4123.69388008956,1.2671475449060423,-1.3535532164920738,6.235874513459538,1.9262184745985637e-07,561.9395834274577,4.2943172171759324e-05
ENST00000318008.11,3910,3731.6938800895596,1.0,-0.7352264498708535,9.414395160425274,1.9457578001120887e-07,560.1034483003889,4.31640360301103e-05
ENST00000377698.4,3028,2849.6938800895596,1.0,-2.262219380992056,4.550986757793437,1.974142859113433e-07,558.0360987663879,4.32358078413457e-05
ENST00000394936.8,2748,2569.6938800895596,1.1357178705995927,0.6606434548153137,9.813951122944102,1.97622418753722e-07,557.3440992030892,4.32358078413457e-05
ENST00000521604.7,2777,2598.6938800895596,1.3710353305217715,-1.000148585840498,6.300659348484932,1.9779385881760881e-07,557.2227886966841,4.32358078413457e-05
ENST00000248564.6,3019,2840.6938800895596,1.0,2.0929904842823457,7.113414082622301,2.0255471053212633e-07,627.1712594997963,4.406154919250055e-05
ENST00000261401.8,3814,3635.6938800895596,1.5903494167449304,-2.3395706915701333,8.526382331488644,2.05525161512416e-07,624.1435138775652,4.449172952914432e-05
ENST00000368921.5,2483,2304.6938800895596,1.0,1.1931790626687084,7.119331085540393,2.0813627925166358e-07,548.2467104637153,4.457565310115079e-05
ENST00000328252.4,10971,10792.69388008956,1.0,2.020476361498999,9.085239079233501,2.0909028798682124e-07,620.6286917183079,4.457565310115079e-05
ENST00000677389.1,2029,1850.6938800895596,3.583694512956197,-0.9824690335911912,8.7410304065251,2.0973508141676652e-07,578.8315049281313,4.457565310115079e-05
ENST00000266682.10,4799,4620.69388008956,12.946348462137243,7.8643415006210295,5.626548713944517,2.0989183022790867e-07,345.0471314383669,4.457565310115079e-05
ENST00000352511.5,11782,11603.69388008956,1.1041378790680743,3.624734266111309,4.054337094927978,2.1333693052896743e-07,553.6461339974803,4.460033984490293e-05
ENST00000316355.10,5471,5292.69388008956,1.3495336081139329,2.049177237143275,4.836084856482526,2.133617298584227e-07,544.2821517184291,4.460033984490293e-05
ENST00000262426.6,3520,3341.6938800895596,1.0,1.1848857032727644,7.84256191626353,2.1356672201525342e-07,577.907392085672,4.460033984490293e-05
ENST00000398399.7,10438,10259.69388008956,1.0,-1.656192592937894,6.171769138419447,2.139892675158807e-07,551.4236584650619,4.460033984490293e-05
ENST00000377499.9,3472,3293.6938800895596,4.0972043803479385,-1.52244963635163,6.546151950054441,2.1586563386831976e-07,558.1676526810468,4.478312462626517e-05
ENST00000326524.7,4171,3992.6938800895596,4.3982749101538445,3.53541341883077,3.855589883106605,2.173266317731393e-07,552.5183314870129,4.4839045650647395e-05
ENST00000361906.8,3587,3408.6938800895596,1.9103216165412846,-1.094478736208672,7.003053496049017,2.1813643863875238e-07,540.1193684049578,4.4839045650647395e-05
ENST00000175091.5,1365,1186.6938800895596,1.0452443135356266,0.7911932861866088,8.584529095389096,2.2001153236118032e-07,538.648051643318,4.501797614902672e-05
ENST00000340384.5,1563,1384.6938800895596,1.0672552264496684,-1.1913310248520166,8.073477977346101,2.230829111795212e-07,586.7523606291263,4.5428705761082333e-05
ENST00000280612.9,9645,9466.69388008956,1.0475366414666711,1.4443264036718424,7.973952360539384,2.2404641657626912e-07,606.7105283304837,4.5428705761082333e-05
ENST00000343218.10,5492,5313.69388008956,4.98621142874033,-1.1375841485277005,6.971216892269733,2.2737812067531343e-07,533.0395806658131,4.589658092604266e-05
ENST00000309575.5,4142,3963.6938800895596,1.0,2.011291667159008,5.109684384301899,2.2859780100614442e-07,532.3710576366171,4.593585677527506e-05
ENST00000707072.1,6812,6633.69388008956,5.408890075859689,-0.5462971215383733,8.938748613236179,2.3285722482887592e-07,529.0145735631855,4.6582879918780175e-05
ENST00000303383.8,5177,4998.69388008956,1.7021328268869422,-3.0311641533406157,4.411205919674053,2.395223337801776e-07,525.549469052731,4.7703267995660176e-05
ENST00000227451.4,6003,5824.69388008956,1.1773813199451306,1.6263687414187964,5.31969252879383,2.4636105372747853e-07,519.7480046249811,4.866620674374134e-05
ENST00000352433.10,715,536.7436556642892,1.094407211304199,-2.7428999910518694,3.9467090580718183,2.468017976067041e-07,521.0878957467866,4.866620674374134e-05
ENST00000239231.7,10274,10095.69388008956,1.0520452667150675,1.08611934271472,7.044097496825169,2.4842571855488063e-07,518.246489036739,4.866620674374134e-05
ENST00000377047.9,7121,6942.69388008956,1.1334245389216293,-1.3552928991955848,6.034234903804158,2.487014649152388e-07,518.0938849000365,4.866620674374134e-05
ENST00000258796.12,4805,4626.69388008956,3.5811603947825077,0.8231366195417682,8.99905415372517,2.543009189607137e-07,517.5295327540691,4.954555860673279e-05
ENST00000372829.8,2125,1946.6938800895596,1.0,1.1869179325114643,5.49588408582248,2.591026811422712e-07,511.43176243549067,4.980694530113434e-05
ENST00000353245.7,2829,2650.6938800895596,7.049050070167537,-1.3786912444170147,8.429581820663744,2.616418967108161e-07,576.5732145264031,4.980694530113434e-05
ENST00000229214.9,10104,9925.69388008956,1.2457299510392108,1.9706994751432823,5.889614179535878,2.627138617915893e-07,543.546285778575,4.980694530113434e-05
ENST00000301634.12,1431,1252.6938800895596,1.1738469269220269,-2.998704188655421,4.935557594096714,2.63351032556376e-07,547.8290778444808,4.980694530113434e-05
ENST00000374279.4,3959,3780.6938800895596,1.0,-1.1405681380513661,6.583109016633518,2.64473737332733e-07,508.0432844249733,4.980694530113434e-05
ENST00000421812.3,5579,5400.69388008956,1.0101563251254218,1.1743823788793468,5.896317541667062,2.6513149627131574e-07,507.66383341550863,4.980694530113434e-05
ENST00000367658.3,5646,5467.69388008956,1.065093917212895,1.6673050565330882,4.779897354504627,2.6554564649703345e-07,507.6111348390901,4.980694530113434e-05
ENST00000317702.10,1879,1700.6938800895596,1.151860816096019,-1.689373759733836,8.070299956133372,2.6558705118938305e-07,573.7462214641786,4.980694530113434e-05
ENST00000340368.9,2908,2729.6938800895596,1.25667298554694,2.5966872903279214,6.825230837989641,2.656459335201425e-07,573.7655555239418,4.980694530113434e-05
ENST00000451311.7,622,443.8065358935014,1.0,-1.402319248441379,9.452899297218247,2.68803154098597e-07,571.4805504367076,5.0074960613434645e-05
ENST00000552783.5,3612,3433.6938800895596,3.81834646781397,-1.5933475882032155,6.014731289542686,2.6931033692258037e-07,505.14349088502564,5.0074960613434645e-05
ENST00000580666.6,3691,3512.6938800895596,1.2988429740111453,3.821587801127887,5.258290000821845,2.704429488630526e-07,571.9357167082425,5.007776438637293e-05
ENST00000355937.9,2503,2324.6938800895596,1.3435296433994621,-1.6568973229503396,4.512586438135118,2.72159927283801e-07,503.688537961291,5.018830659059427e-05
ENST00000647893.1,7438,7259.69388008956,1.4148394888033873,-3.007570675184164,4.018143848024867,2.735810984520152e-07,504.80343487020315,5.024361722431661e-05
ENST00000296641.5,3398,3219.6938800895596,1.0194368125463384,1.2543800065710402,6.647659290639103,2.7577451475891394e-07,501.32497131273925,5.0439721554537524e-05
ENST00000368226.9,6006,5827.69388008956,14.011228633188122,1.7142104469003616,7.713658192569115,2.793960611577354e-07,564.2721020785292,5.089437762820846e-05
ENST00000438313.6,1488,1309.6938800895596,3.300102317063785,4.91209261444527,1.7465864319350664,2.8089133291193154e-07,160.92147113139802,5.09596012919699e-05
ENST00000358689.9,5803,5624.69388008956,1.3736405150262527,0.8229317477613362,6.9102494763659505,2.8314293137146685e-07,497.11897277281395,5.1024968713361607e-05
ENST00000371384.4,2987,2808.6938800895596,1.0,0.9454549358441003,6.455832925816662,2.8528228534910135e-07,495.94631162202586,5.1024968713361607e-05
ENST00000220531.9,3778,3599.6938800895596,2.2283043526480815,0.9511421793526359,6.5772114984496195,2.8556094917617187e-07,495.7846546277822,5.1024968713361607e-05
ENST00000302351.9,4821,4642.69388008956,1.259846305560107,1.721396818001489,7.457936812389594,2.8580632315846027e-07,560.0912447603857,5.1024968713361607e-05
ENST00000434316.7,3058,2879.6938800895596,1.1916917434465089,-0.7987199946023987,6.663806604821604,2.87621016046581e-07,494.6431999683881,5.114517996056881e-05
ENST00000674853.1,10859,10680.69388008956,5.338485852388493,2.341004637427557,4.946938264951148,2.8913675458200527e-07,494.1646178610074,5.1211490551676836e-05
ENST00000310955.11,1649,1470.6938800895596,1.7993540534307726,-3.158220652890151,4.735025228901919,2.916363043838752e-07,523.4979510275566,5.145084423521981e-05
ENST00000263097.9,2149,1970.6938800895596,1.7677055394197778,-1.6289446296998222,8.374270816123847,2.9355091505103555e-07,555.180379597137,5.158552962490962e-05
ENST00000361099.8,4116,3937.6938800895596,5.0460275865953195,0.8031536195975579,7.736816540266005,2.968609868501181e-07,489.67996137234667,5.1963428444299384e-05
ENST00000535011.6,3210,3031.6938800895596,1.148884540265085,-0.6216064327324224,9.849631804376505,2.9813703150014175e-07,489.01074830072537,5.1983729644174514e-05
ENST00000578921.6,3919,3740.6938800895596,1.0,1.3251714106363632,5.794729332382662,2.9964356127410315e-07,488.27861617580334,5.2043905520363705e-05
ENST00000537981.5,2532,2353.6938800895596,1.3779273136986483,-2.4608902804960735,6.358934709227756,3.031871755208915e-07,549.3885606738021,5.24560637925354e-05
ENST00000264833.9,1982,1803.6938800895596,6.761779742455328,3.6559356762697495,5.10185057739733,3.059533033469851e-07,549.2107169404808,5.270722730780513e-05
ENST00000371341.5,1116,937.6938800895597,2.3260335532132355,0.8660362462614893,6.362051583541935,3.069912817686983e-07,484.50301282497014,5.270722730780513e-05
ENST00000370565.5,3935,3756.6938800895596,1.1745232219453539,3.9852183209539076,1.0479905964064635,3.1147219046015136e-07,166.97307680981265,5.327244399507574e-05
ENST00000257290.10,6378,6199.69388008956,1.3474512170132669,0.6689346620936094,8.641823599433065,3.1918383643893726e-07,478.5058989116804,5.438382849682592e-05
ENST00000290573.7,5626,5447.69388008956,2.0090720267230404,1.9633612065740365,6.5498633877082995,3.310753251541629e-07,533.7064409779658,5.619627422531513e-05
ENST00000850578.1,1662,1483.6938800895596,80.39631867454455,-7.995130626924971,2.9530726425546443,3.368050609638678e-07,367.413103508511,5.684658614278422e-05
ENST00000369155.4,2224,2045.6938800895596,1.0,1.70029788338643,5.4258272529986975,3.374437507304145e-07,470.2169950909749,5.684658614278422e-05
ENST00000216037.10,1850,1671.6938800895596,1.663997662371901,-1.7948786195896302,6.144464681673023,3.454293435966074e-07,508.0030961691963,5.79387660808677e-05
ENST00000375820.10,6540,6361.69388008956,2.4146863746266676,0.7516746380505619,11.65203660884922,3.465128943713049e-07,525.7196564539835,5.79387660808677e-05
ENST00000356708.12,1101,922.6938800895597,5.157828102877922,-1.3461149359222004,5.688406861765964,3.479342796474212e-07,465.6026400509015,5.7960159870931564e-05
ENST00000339399.5,1483,1304.6938800895596,1.0,-1.3180048138520777,6.363123425661895,3.537449207519124e-07,463.11951025433495,5.8512569207603176e-05
ENST00000254108.12,1824,1645.6938800895596,3.4492120561281516,-1.048945718496772,7.233483050424643,3.538619146026748e-07,463.0462483541975,5.8512569207603176e-05
ENST00000361337.3,3734,3555.6938800895596,1.0418079137560425,0.7722740053590726,7.991983975305263,3.567864324790644e-07,461.8324886347683,5.877925303610057e-05
ENST00000646974.2,2598,2419.6938800895596,14.693427759391323,-2.6880267356542786,6.279665775677904,3.598370001303954e-07,519.3296973092647,5.898601351644268e-05
ENST00000373115.5,6934,6755.69388008956,1.0,-0.997989597486092,6.006198299984579,3.6073954770266654e-07,460.24886751101985,5.898601351644268e-05
ENST00000313961.10,5670,5491.69388008956,1.3890564287615483,1.9807417412680575,4.9205821028831425,3.620786269780199e-07,459.91374927641886,5.898601351644268e-05
ENST00000256925.12,5283,5104.69388008956,1.809610438258674,1.936248304441956,4.611050203070227,3.6378138092117726e-07,459.31883164380366,5.898601351644268e-05
ENST00000434526.8,1990,1811.6938800895596,4.900726514863808,-1.838913714392062,5.436323235758733,3.653833673130802e-07,458.44556743575595,5.898601351644268e-05
ENST00000645214.2,5143,4964.69388008956,1.8327722273968319,1.3742422079959875,5.709103415065496,3.659394291038152e-07,458.18658165111754,5.898601351644268e-05
ENST00000210444.6,1179,1000.6938800895597,1.0,-1.304419480489255,5.710626023698334,3.7519183359308627e-07,454.5477226304982,5.994857363278562e-05
ENST00000333628.4,1616,1437.6938800895596,1.1248375768982608,-1.7484049903327747,6.733808576717516,3.782105616402195e-07,510.8327599946531,5.994857363278562e-05
ENST00000646241.3,1858,1679.6938800895596,2.6477132347272554,0.7648987716615702,7.891249851614341,3.7836302262428103e-07,453.2742492286636,5.994857363278562e-05
ENST00000540627.5,2989,2810.6938800895596,3.796596819207909,-0.8328564256989107,6.864037943937936,3.8106331546248026e-07,452.2506734300082,5.994857363278562e-05
ENST00000304032.13,10889,10710.69388008956,1.4849689811765443,1.470609767674469,5.074814505399882,3.812161635267313e-07,452.3245711390978,5.994857363278562e-05
ENST00000306376.10,4082,3903.6938800895596,1.4455657205315156,-1.9967189202532831,5.346548685254924,3.842867781367995e-07,457.4386914072489,5.994857363278562e-05
ENST00000397752.8,6822,6643.69388008956,2.0464679285454213,-1.348294380190283,5.769682378709811,3.8589011149126307e-07,450.493029870746,5.994857363278562e-05
